0.376238 83 83 67 37 49 0 0 0 0 0 255 0 37 0 0 64 19 0 0 95 58 64 37 38 37 67 37 26 228 228 37 -214.541 -234.73 43 15 30 7 222 225 1.33786e-12 +1
0.534653 19 19 64 37 14 0 0 0 0 0 84 0 37 0 0 6 13 0 0 32 24 65 37 18 8 65 37 7 125 125 37 -45.0031 -46.4613 7 17 4 4 84 87 0.0165184 +1
0.326733 68 68 67 37 44 0 0 0 0 0 232 0 37 0 0 22 46 0 0 64 5 70 37 5 59 67 37 42 49 205 37 -1000 -1000 3 2 19 40 222 222 4.22684e-32 +1
0.574257 36 36 62 37 27 0 0 0 0 0 135 0 37 0 0 15 21 0 0 19 2 70 37 1 17 65 37 14 16 79 37 -109.072 -113.182 0 2 8 9 151 138 2.50556e-12 +1
0.584158 29 29 65 37 25 0 0 0 0 0 114 0 37 0 0 14 15 0 0 21 17 65 37 14 4 68 37 3 49 49 37 -22.5467 -23.5355 11 6 2 2 49 46 0.0259878 +1
0.425743 20 20 67 37 15 0 0 0 0 0 87 0 37 0 0 6 14 0 0 11 8 69 37 8 3 66 37 3 46 46 37 -18.2643 -17.7044 6 2 1 2 46 43 0.0367075 +1
0.376238 72 72 67 37 47 0 0 0 0 0 244 0 37 0 0 16 56 0 0 55 32 66 37 25 23 67 37 18 184 184 37 -137.909 -146.2 11 21 2 21 222 181 1.64951e-10 +1
0.544554 51 51 65 37 31 0 0 0 0 0 181 0 37 0 0 39 12 0 0 42 29 67 37 23 13 67 37 10 127 127 37 -77.2503 -79.2704 27 2 12 1 126 124 9.83149e-06 +1
0.366337 59 59 68 36 42 0 0 0 0 0 205 0 36 0 0 37 22 0 0 73 42 66 37 30 31 66 35 20 228 228 36 -184.097 -197.228 21 21 16 15 222 208 2.6818e-10 +1
0.306931 43 43 68 37 33 0 0 0 0 0 156 0 37 0 0 31 12 0 0 15 4 68 37 3 11 65 37 9 62 122 37 -69.3915 -71.1168 3 1 9 2 156 159 5.99493e-09 +1
0.415842 97 95 66 37 60 1 0.0104167 57 37 1 246 0 37 -4.52664 -3.7132 57 38 1 0 122 102 65 37 58 19 69 37 14 102 102 37 -103.393 -111.7 58 44 11 8 102 99 7.83482e-05 +1
0.425743 68 68 65 37 44 0 0 0 0 0 232 0 37 0 0 35 33 0 0 70 32 67 37 22 38 66 37 26 228 228 37 -232.489 -248.239 16 16 17 21 222 225 6.14143e-15 +1
0.653465 45 44 38 98 34 1 0.0222222 40 97 1 122 0 60 -2.18152 -2.34769 26 18 0 1 13 8 66 60 8 4 59 45 4 97 97 54 -21.638 -21.7358 5 3 4 0 96 94 0.00550906 +1
0.465347 63 63 39 93 39 0 0 0 0 0 217 0 60 0 0 36 27 0 0 256 159 61 59 47 96 63 59 44 228 228 59 -1000 -1000 117 42 71 25 222 219 6.14663e-12 +1
0.356436 24 24 37 94 17 0 0 0 0 0 99 0 60 0 0 7 17 0 0 241 161 70 59 48 80 70 58 38 228 228 59 -1000 -1000 99 62 50 30 99 102 0.000110483 +1
0.306931 97 97 38 86 46 0 0 0 0 0 255 0 59 0 0 87 10 0 0 635 293 69 59 50 341 69 60 51 228 228 60 -1000 -1000 258 35 305 36 222 225 5.69026e-30 +1
0.60396 39 39 39 95 25 0 0 0 0 0 144 0 60 0 0 22 17 0 0 28 18 65 58 17 10 68 60 10 228 228 59 -58.9891 -62.09 10 8 6 4 144 147 5.29169e-05 +1
0.633663 80 78 38 86 38 2 0.025 40 81 1 194 0 59 -4.13377 -4.50247 43 35 2 0 88 53 67 58 27 34 65 60 26 228 228 59 -198.497 -214.522 37 16 22 12 222 197 1.14923e-09 +1
0.455446 47 47 38 60 32 0 0 0 0 0 168 0 52 0 0 10 37 0 0 102 60 68 59 29 41 69 57 28 228 228 59 -251.253 -265.385 20 40 14 27 222 171 5.43512e-09 +1
0.524752 46 46 39 92 35 0 0 0 0 0 165 0 59 0 0 0 46 0 0 14 10 67 57 6 4 70 60 3 125 125 58 -24.0853 -25.1543 0 10 0 4 125 122 0.00205276 +1
0.415842 8 8 35 61 6 0 0 0 0 0 51 0 48 0 0 3 5 0 0 179 113 69 50 42 66 69 48 38 228 228 51 -1000 -1000 32 81 20 46 51 54 0.0282374 +1
0.445545 57 57 38 92 33 0 0 0 0 0 199 0 60 0 0 18 39 0 0 148 89 68 59 42 59 69 59 36 228 228 59 -1000 -1000 53 36 31 28 222 202 6.69335e-11 +1
0.425743 15 15 67 35 15 0 0 0 0 0 72 0 35 0 0 3 12 0 0 11 7 70 37 7 4 70 34 4 60 60 36 -25.4815 -25.5296 3 4 1 3 59 57 0.0220736 +1
0.544554 43 43 64 37 31 0 0 0 0 0 156 0 37 0 0 23 20 0 0 46 28 66 37 26 18 67 37 17 228 228 37 -106.741 -112.626 10 18 7 11 154 159 9.2982e-07 +1
0.514852 103 103 64 37 59 0 0 0 0 0 255 0 37 0 0 49 54 0 0 114 54 65 37 37 60 67 37 45 228 228 37 -1000 -1000 28 26 28 32 222 225 5.94374e-22 +1
0.445545 52 52 39 95 34 0 0 0 0 0 184 0 59 0 0 8 44 0 0 16 11 65 60 11 5 67 60 5 180 180 60 -29.016 -30.0844 4 7 1 4 222 177 0.000419028 +1
0.514852 55 55 37 92 36 0 0 0 0 0 193 0 60 0 0 45 10 0 0 14 5 69 60 4 9 65 60 8 186 228 60 -56.6128 -57.6801 1 4 3 6 222 196 3.5326e-08 +1
0.594059 65 65 38 91 38 0 0 0 0 0 223 0 60 0 0 20 45 0 0 12 5 68 60 5 7 66 60 5 205 228 60 -43.7679 -43.9538 2 3 4 3 222 222 3.2934e-07 +1
0.584158 29 29 36 88 15 0 0 0 0 0 114 0 59 0 0 23 6 0 0 11 7 61 60 6 4 61 60 4 117 117 60 -21.8451 -22.8611 3 4 4 0 112 112 0.0036109 +1
0.524752 154 154 39 89 50 0 0 0 0 0 255 0 59 0 0 41 113 0 0 29 15 67 60 12 14 68 60 13 228 228 60 -86.2966 -89.2415 10 5 6 8 222 225 2.38342e-13 +1
0.316832 65 65 38 90 41 0 0 0 0 0 223 0 59 0 0 28 37 0 0 72 42 68 60 27 30 67 60 23 228 228 60 -181.826 -191.877 20 22 14 16 222 222 1.06636e-10 +1
0.60396 99 98 38 88 40 1 0.010101 40 86 1 255 0 59 -1.77667 -2.00644 1 97 0 1 22 17 69 60 17 5 62 60 5 146 146 60 -29.1477 -27.7909 7 10 1 4 146 143 0.00069775 +1
0.39604 47 47 36 97 34 0 0 0 0 0 168 0 60 0 0 4 43 0 0 27 19 66 60 16 8 70 60 7 228 228 60 -47.4907 -49.7491 10 9 3 5 222 171 0.000147303 +1
0.455446 156 156 37 95 48 0 0 0 0 0 255 0 60 0 0 22 134 0 0 91 50 68 60 32 41 68 59 32 228 228 60 -254.253 -264.38 14 36 13 28 222 225 1.18875e-21 +1
0.455446 90 90 38 96 43 0 0 0 0 0 255 0 60 0 0 14 76 0 0 69 44 68 60 30 25 68 60 17 228 228 60 -150.766 -157.804 19 25 14 11 222 225 4.35378e-11 +1
0.405941 13 13 36 89 9 0 0 0 0 0 66 0 60 0 0 8 5 0 0 24 8 68 60 7 16 68 58 14 228 228 59 -103.467 -106.035 5 3 10 6 66 69 5.71205e-05 +1
0.435644 260 260 37 86 50 0 0 0 0 0 255 0 59 0 0 87 173 0 0 65 12 70 60 10 53 68 59 35 228 228 60 -1000 -1000 9 3 28 25 222 225 1.13662e-49 +1
0.504951 74 74 39 95 44 0 0 0 0 0 250 0 59 0 0 6 68 0 0 65 19 66 60 15 45 69 60 33 228 228 60 -289.271 -302.837 16 3 21 24 222 225 1.74423e-21 +1
0.485149 145 145 39 88 45 0 0 0 0 0 255 0 59 0 0 73 72 0 0 57 30 66 59 22 27 68 60 22 228 228 60 -165.179 -174.952 18 12 17 10 222 225 5.36522e-18 +1
0.415842 10 10 39 98 9 0 0 0 0 0 57 0 60 0 0 2 8 0 0 49 20 68 58 16 29 68 60 23 228 228 60 -184.518 -191.656 10 10 15 14 57 60 0.000478208 +1
0.584158 14 14 64 37 13 0 0 0 0 0 69 0 37 0 0 4 10 0 0 15 10 66 37 9 5 62 37 5 95 95 37 -28.8558 -28.4122 7 3 3 2 69 72 0.0252874 -1
0.633663 18 14 46 37 12 4 0.222222 35 37 4 31 31 37 -14.0256 -10.5942 8 6 0 4 9 8 52 37 7 1 33 37 1 21 0 37 -4.05689 -2.34659 4 4 0 1 20 23 0.893868 -1
0.514852 39 37 64 37 29 2 0.0512821 65 30 2 84 0 37 -9.91993 -10.0543 19 18 1 1 26 21 64 37 16 5 66 23 5 4 0 35 -27.355 -28.757 7 14 1 4 1 -2 0.083856 -1
0.504951 122 121 61 37 60 1 0.00819672 40 37 1 255 0 37 -4.01038 -1.91621 55 66 1 0 80 79 64 37 48 1 39 37 1 231 0 37 -4.44067 -1.99902 50 29 1 0 0 -2 0.636422 -1
0.485149 48 48 65 37 32 0 0 0 0 0 171 0 37 0 0 30 18 0 0 115 102 65 37 65 13 58 37 12 7 0 37 -66.3415 -66.8856 57 45 6 7 0 -2 0.00867208 -1
0.475248 22 22 67 37 16 0 0 0 0 0 93 0 37 0 0 6 16 0 0 135 134 65 37 68 1 33 37 1 255 0 37 -4.33264 -1.18413 47 87 0 1 0 -2 0.859873 -1
0.544554 30 30 62 37 21 0 0 0 0 0 117 0 37 0 0 14 16 0 0 23 20 62 37 15 3 68 37 3 1 1 37 -15.4692 -17.2932 15 5 0 3 3 2 0.0755998 -1
0.544554 42 41 63 37 27 1 0.0238095 33 37 1 120 0 37 -4.6458 -1.68116 10 31 1 0 23 23 65 37 21 0 0 0 0 96 0 37 0 0 7 16 0 0 0 -2 1 -1
0.574257 31 31 36 85 24 0 0 0 0 0 120 0 58 0 0 13 18 0 0 26 21 69 59 20 5 66 60 3 165 165 59 -29.2396 -28.2533 12 9 3 2 120 123 0.0157101 -1
0.623762 72 72 39 87 38 0 0 0 0 0 244 0 59 0 0 17 55 0 0 32 27 58 59 17 5 37 60 5 49 49 59 -22.0085 -13.907 12 15 2 3 48 46 0.00218976 -1
0.663366 25 25 37 88 12 0 0 0 0 0 102 0 60 0 0 1 24 0 0 19 13 60 58 12 6 33 34 6 46 46 52 -26.2613 -15.3687 2 11 0 6 46 43 0.00384358 -1
0.722772 10 10 37 64 5 0 0 0 0 0 57 0 56 0 0 10 0 0 0 10 5 61 60 4 5 40 60 5 100 100 60 -22.9986 -18.4299 4 1 5 0 57 60 0.0162539 -1
0.267327 15 15 38 78 11 0 0 0 0 0 72 0 57 0 0 11 4 0 0 40 23 70 60 16 17 70 60 14 228 228 60 -108.519 -109.425 16 7 12 5 72 75 0.00130014 -1
0.60396 35 35 38 96 25 0 0 0 0 0 132 0 60 0 0 3 32 0 0 24 18 62 58 17 5 40 60 5 72 72 59 -23.5591 -16.0562 3 15 0 5 71 69 0.00734355 -1
0.623762 10 10 61 37 10 0 0 0 0 0 57 0 37 0 0 7 3 0 0 6 2 63 37 2 4 41 37 4 24 63 37 -17.9573 -15.4647 2 0 0 4 57 59 0.00824176 -1
0.306931 20 20 58 37 16 0 0 0 0 0 87 0 37 0 0 9 11 0 0 39 27 61 37 20 12 68 37 9 166 166 37 -65.977 -73.0266 18 9 9 3 87 90 0.00349338 -1
0.663366 29 28 56 37 25 1 0.0344828 33 37 1 81 0 37 -4.10314 -1.8406 9 19 0 1 27 26 61 37 23 1 33 37 1 75 0 37 -4.52049 -1.87142 14 12 1 0 0 -2 0.736364 -1
0.554455 126 126 38 93 48 0 0 0 0 0 255 0 60 0 0 75 51 0 0 20 15 67 60 13 5 69 35 4 76 76 55 -29.6346 -30.5844 6 9 2 3 76 73 3.0055e-05 -1
0.425743 13 13 37 77 10 0 0 0 0 0 66 0 55 0 0 2 11 0 0 34 26 69 54 19 8 68 38 7 131 131 52 -47.7057 -47.7994 15 11 4 4 66 69 0.0577382 -1
0.376238 54 53 39 94 34 1 0.0185185 39 79 1 151 0 60 -2.14506 -2.169 7 46 0 1 16 16 70 60 14 0 0 0 0 75 0 60 0 0 7 9 0 0 0 -2 1 -1
0.524752 53 52 34 94 34 1 0.0188679 40 97 1 147 0 60 -1.72131 -2.2768 48 4 1 0 38 38 68 59 22 0 0 0 0 141 0 59 0 0 22 16 0 0 0 -2 1 -1
0.663366 102 102 38 94 43 0 0 0 0 0 255 0 60 0 0 32 70 0 0 16 15 66 58 13 1 43 60 1 32 0 59 -5.22713 -3.09599 8 7 1 0 0 -2 0.135593 -1
0.39604 66 66 39 95 38 0 0 0 0 0 226 0 60 0 0 36 30 0 0 41 36 68 59 26 5 70 60 3 121 121 59 -28.1375 -29.2605 20 16 3 2 121 118 0.00704927 -1
0.475248 30 30 37 86 22 0 0 0 0 0 117 0 59 0 0 24 6 0 0 37 32 69 46 27 5 62 60 4 113 113 51 -28.2525 -26.7573 19 13 3 2 111 110 0.0451349 -1
0.613861 6 6 64 37 6 0 0 0 0 0 45 0 37 0 0 1 5 0 0 11 5 68 37 4 6 62 37 6 80 115 37 -36.1717 -35.9886 0 5 1 5 45 48 0.0373303 +1
0.584158 7 7 57 37 7 0 0 0 0 0 48 0 37 0 0 4 3 0 0 2 1 63 37 1 1 63 37 1 4 4 37 -5.99897 -5.99889 0 1 0 1 6 4 0.222222 +1
0.356436 9 9 60 37 8 0 0 0 0 0 54 0 37 0 0 2 7 0 0 17 9 64 37 9 8 64 37 8 134 134 37 -47.0024 -48.3995 2 7 1 7 54 57 0.0155606 +1
0.544554 3 3 66 37 3 0 0 0 0 0 36 0 37 0 0 1 2 0 0 3 0 0 0 0 3 57 37 3 36 36 37 -17.2 -17.7832 0 0 2 1 72 46 0.05 +1
0.574257 11 11 62 37 11 0 0 0 0 0 60 0 37 0 0 2 9 0 0 7 4 69 37 3 3 56 37 3 48 48 37 -17.4845 -15.6216 0 4 0 3 47 45 0.0428922 +1
0.514852 42 40 63 37 33 2 0.047619 65 37 2 85 0 37 -9.64119 -9.97294 20 20 2 0 42 27 61 37 22 15 65 37 13 205 205 37 -82.4344 -90.1684 16 11 11 4 84 88 0.000360901 +1
0.356436 9 9 60 37 8 0 0 0 0 0 54 0 37 0 0 2 7 0 0 17 11 65 37 11 6 67 37 6 113 113 37 -35.3309 -36.286 5 6 2 4 54 57 0.0537549 +1
0.356436 41 40 63 37 34 1 0.0243902 65 37 1 113 0 37 -4.65307 -4.88714 6 34 1 0 56 38 65 37 26 18 68 37 17 199 199 37 -104.055 -111.447 15 23 4 14 113 116 0.000130749 +1
0.425743 10 8 67 37 7 2 0.2 67 37 1 12 12 37 -11.6468 -11.6709 4 4 2 0 5 0 0 0 0 5 66 37 5 42 42 37 -33 -33.4116 0 0 2 3 42 13 0.00699301 +1
0.613861 15 15 52 37 13 0 0 0 0 0 72 0 37 0 0 8 7 0 0 16 10 63 37 7 6 66 37 5 104 104 37 -34.609 -36.2837 5 5 5 1 72 75 0.0108763 +1
0.366337 59 58 65 37 47 1 0.0169492 65 37 1 168 0 37 -4.68 -4.72907 34 24 1 0 28 14 63 37 14 14 61 37 12 225 225 37 -79.1967 -84.0841 5 9 10 4 222 171 9.13414e-08 +1
0.554455 25 23 65 37 21 2 0.08 49 37 2 32 0 37 -10.2589 -7.58227 9 14 1 1 33 22 61 37 20 10 64 37 8 133 133 37 -52.9124 -58.4649 15 7 9 1 32 35 0.0322431 +1
0.544554 24 22 58 37 22 2 0.0833333 52 37 2 34 0 37 -8.96744 -8.15899 3 19 0 2 4 0 0 0 0 4 69 37 4 39 39 37 -27.4 -27.572 0 0 0 4 73 47 0.000732601 +1
0.366337 59 58 65 37 47 1 0.0169492 65 37 1 168 0 37 -4.68 -4.72907 34 24 1 0 45 35 67 37 28 10 68 37 9 122 122 37 -57.5406 -59.5945 22 13 7 3 122 119 0.00088938 +1
0.39604 21 21 66 37 19 0 0 0 0 0 90 0 37 0 0 8 13 0 0 27 1 69 37 1 26 65 37 22 71 105 37 -167.376 -177.232 0 1 14 12 222 134 9.85918e-13 +1
0.643564 16 15 64 37 14 1 0.0625 70 37 1 38 0 37 -5.18963 -5.79579 8 7 0 1 35 23 64 36 18 12 60 37 9 194 194 37 -65.9586 -68.6881 11 12 5 7 38 41 0.0311333 +1
0.356436 9 9 60 37 8 0 0 0 0 0 54 0 37 0 0 2 7 0 0 18 12 64 37 11 6 55 37 6 108 108 37 -32.2647 -30.525 6 6 2 4 54 57 0.0627141 +1
0.39604 43 43 64 30 33 0 0 0 0 0 156 0 31 0 0 11 32 0 0 25 2 70 23 1 23 63 32 22 59 96 32 -144.263 -152.103 0 2 3 20 222 188 3.74084e-16 +1
0.514852 42 40 63 37 33 2 0.047619 65 37 2 85 0 37 -9.64119 -9.97294 20 20 2 0 48 13 57 37 11 35 66 37 28 165 228 37 -210.235 -232.634 9 4 22 13 84 88 6.69524e-12 +1
0.465347 130 130 56 37 54 0 0 0 0 0 255 0 37 0 0 88 42 0 0 203 117 59 37 59 85 60 37 48 228 228 37 -1000 -1000 75 42 57 28 222 225 5.44257e-23 +1
0.435644 20 19 60 37 17 1 0.05 71 37 1 50 0 37 -4.73897 -5.79888 4 15 0 1 50 31 62 37 25 19 65 37 18 199 199 37 -107.091 -117.299 9 22 3 16 50 53 0.00404762 +1
0.534653 46 43 61 37 31 2 0.0444444 61 37 2 87 0 37 -9.14594 -9.14167 29 14 0 2 66 44 62 37 32 22 63 37 18 228 228 37 -119.339 -131.515 30 14 15 7 87 90 0.000145889 +1
0.366337 14 13 64 37 13 1 0.0714286 39 37 1 32 0 37 -5.0753 -2.75418 5 8 0 1 22 19 60 37 13 3 67 37 3 14 14 37 -15.1125 -17.1233 7 12 1 2 13 11 0.490196 +1
0.613861 15 15 52 37 13 0 0 0 0 0 72 0 37 0 0 8 7 0 0 17 7 61 37 7 10 56 37 7 138 195 37 -53.7111 -57.4111 4 3 5 5 72 75 0.000301462 +1
0.534653 29 28 64 37 24 1 0.0344828 33 37 1 81 0 37 -4.8445 -1.8406 2 26 1 0 29 21 65 37 18 7 69 37 7 78 78 37 -39.4032 -42.3994 0 21 0 7 76 74 0.022661 +1
0.435644 20 19 60 37 17 1 0.05 71 37 1 50 0 37 -4.73897 -5.79888 4 15 0 1 44 35 65 37 26 9 61 37 8 95 95 37 -49.138 -48.7503 15 20 2 7 50 53 0.109986 +1
0.60396 29 29 64 37 23 0 0 0 0 0 114 0 37 0 0 12 17 0 0 16 11 51 37 9 4 69 37 3 56 56 37 -18.5399 -24.2973 3 8 0 4 56 53 0.0100552 +1
0.376238 72 72 67 37 47 0 0 0 0 0 244 0 37 0 0 16 56 0 0 80 66 67 37 50 14 67 37 13 37 37 37 -78.9716 -80.864 17 49 1 13 36 34 6.93596e-05 +1
0.277228 14 14 67 37 12 0 0 0 0 0 69 0 37 0 0 10 4 0 0 19 16 63 37 15 3 70 37 3 23 23 37 -16.1821 -18.0134 7 9 2 1 22 20 0.177603 +1
0.594059 22 21 62 37 16 1 0.0454545 33 37 1 60 0 37 -4.75758 -1.95982 5 16 0 1 35 29 66 37 21 6 61 37 6 48 48 37 -32.8754 -32.0843 8 21 1 5 48 45 0.1605 +1
0.594059 46 46 65 37 38 0 0 0 0 0 165 0 37 0 0 14 32 0 0 48 41 65 37 29 7 60 37 6 52 52 37 -36.933 -36.3971 12 29 4 3 51 49 0.00719324 +1
0.613861 35 35 63 37 26 0 0 0 0 0 132 0 37 0 0 31 4 0 0 18 10 64 37 8 8 66 37 6 132 132 37 -47.4478 -49.7789 7 3 7 1 128 128 4.93703e-05 +1
0.435644 33 33 66 37 21 0 0 0 0 0 126 0 37 0 0 16 17 0 0 27 17 66 37 12 10 57 37 8 172 172 37 -55.8887 -56.0786 7 10 6 4 126 129 0.000111896 +1
0.544554 42 41 63 37 27 1 0.0238095 33 37 1 120 0 37 -4.6458 -1.68116 10 31 1 0 40 29 65 37 21 11 63 37 8 131 131 37 -61.4211 -64.3378 6 23 2 9 119 122 0.0012394 +1
0.346535 42 42 67 37 30 0 0 0 0 0 153 0 37 0 0 14 28 0 0 44 24 67 37 21 19 65 37 13 228 228 37 -112.647 -119.27 3 21 3 16 153 156 1.88153e-07 +1
0.514852 18 18 62 37 13 0 0 0 0 0 81 0 37 0 0 11 7 0 0 15 4 69 37 4 11 67 37 11 62 122 37 -70.9315 -72.2097 1 3 2 9 81 84 7.05293e-06 +1
0.504951 76 76 39 90 36 0 0 0 0 0 255 0 60 0 0 24 52 0 0 154 105 68 59 55 49 68 60 37 228 228 60 -291.542 -306.527 41 64 17 32 222 225 1.33909e-10 +1
0.475248 80 80 37 94 43 0 0 0 0 0 255 0 60 0 0 39 41 0 0 77 36 68 59 27 41 68 60 28 228 228 59 -256.84 -268.492 18 18 25 16 222 225 1.12901e-16 +1
0.544554 103 103 38 85 39 0 0 0 0 0 255 0 59 0 0 27 76 0 0 46 35 66 59 26 11 65 54 9 228 228 58 -62.2357 -65.0262 16 19 5 6 222 225 9.67168e-07 +1
0.306931 26 26 39 89 20 0 0 0 0 0 105 0 59 0 0 14 12 0 0 65 45 69 60 33 20 69 60 16 228 228 60 -121.825 -124.491 25 20 8 12 105 108 0.000433715 +1
0.326733 12 12 38 74 12 0 0 0 0 0 63 0 54 0 0 4 8 0 0 28 17 69 60 13 11 64 60 11 228 228 60 -66.4859 -67.0788 8 9 5 6 63 66 0.00928894 +1
0.267327 34 34 40 92 23 0 0 0 0 0 129 0 60 0 0 0 34 0 0 33 18 65 58 13 15 69 60 13 228 228 59 -91.6205 -96.5101 8 10 7 8 129 132 2.99947e-06 +1
0.39604 132 132 39 94 47 0 0 0 0 0 255 0 60 0 0 49 83 0 0 75 44 67 58 30 31 70 60 22 228 228 59 -190.572 -198.601 16 28 13 18 222 225 1.59335e-16 +1
0.534653 38 38 39 98 32 0 0 0 0 0 141 0 60 0 0 23 15 0 0 51 35 63 58 27 16 68 58 14 228 228 59 -90.4226 -99.1152 29 6 12 4 141 144 4.06479e-05 +1
0.366337 35 35 39 76 24 0 0 0 0 0 132 0 56 0 0 34 1 0 0 158 102 69 59 41 56 69 59 37 228 228 59 -1000 -1000 88 14 47 9 132 135 1.41033e-06 +1
0.39604 32 32 40 96 25 0 0 0 0 0 123 0 60 0 0 19 13 0 0 124 86 66 59 42 38 70 59 31 228 228 59 -223.904 -240.943 44 42 18 20 123 126 3.89805e-05 +1
0.455446 96 96 38 93 45 0 0 0 0 0 255 0 59 0 0 22 74 0 0 551 309 68 59 51 242 68 59 49 228 228 59 -1000 -1000 88 221 74 168 222 225 2.31969e-22 +1
0.673267 15 15 66 37 12 0 0 0 0 0 72 0 37 0 0 6 9 0 0 10 4 62 37 4 6 59 37 6 75 120 37 -33.4978 -34.4215 3 1 4 2 72 75 0.00118577 +1
0.514852 64 64 66 23 47 0 0 0 0 0 220 0 23 0 0 22 42 0 0 43 28 64 23 23 15 67 23 13 79 79 23 -86.7381 -93.0307 8 20 4 11 79 76 2.00954e-07 +1
0.326733 74 74 67 37 45 0 0 0 0 0 250 0 37 0 0 41 33 0 0 84 51 68 37 39 33 68 37 29 228 228 37 -200.538 -210.067 34 17 17 16 222 225 2.17058e-11 +1
